TRANSACTION_ID,CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_ID_Hash,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,Occupation_Group,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY,NEW_DEVICE_FLAG,IP_HOPPING_VELOCITY,PAGERANK_SCORE,IN_DEGREE_CENTRALITY,BUST_OUT_UTILIZATION,STRUCTURING_OVERPAYMENT_FLAG,AUTH_DOWNGRADE_RISK
818221,921,1,1.0,"Flagged due to: transaction amount is 13.6x higher than historical average, and transaction amount covers 19.8x monthly average balance, and transaction amount is 7.3x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+2.5167), BALANCE_COVERAGE_RATIO (+0.9511), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.9337)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2634), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.2167), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1713)","TRANS_AMOUNT: 18,840,000.00 -> 9,891,909.14 (-8,948,090.86)",Transfer,Outside_bank,2019-08-31,Sat,10,1,18840000.0,1212,8c2e1c2dcd92e770,Android,190.233.xx.xx (HN),M,2019-03-29,2000-02-26,0,2019-04-25,BRANCH,1,SMART_OTP,Commercial associate,18840000.0,1,18840000.0,1,18840000.0,1,18840000.0,1,18840000.0,1,20655000.0,8,953659.868888889,1383250.0,32,8.541666666666666,1,999.0,LOGIN_FINGER,0.3333331111112593,15.0,0.0,-1.2757411228936448,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
818237,921,1,1.0,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 3.00), and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.40), and sudden 24h spending volume spike relative to 7 days (ratio: 100.0%).","TRANS_HOUR (+4.2822), HIST_BIOMETRIC_RATIO (+0.5607), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.5438)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.6329), TRANS_HOUR × HIST_BIOMETRIC_RATIO (+0.4585), TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.2834)",,Transfer,Within_bank,2019-12-25,Wed,3,1,500000.0,918528,8c2e1c2dcd92e770,Android,214.150.xx.xx (HN),M,2019-03-29,2000-02-26,0,2019-04-25,BRANCH,1,SMART_OTP,Commercial associate,500000.0,1,500000.0,1,500000.0,1,500000.0,1,500000.0,1,1800000.0,4,953659.868888889,1383250.0,32,8.458333333333334,1,999.0,LOGIN,0.39999990000002494,40.0,0.0,-1.2757411228936448,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
818247,921,1,0.70641028881073,"Flagged due to: transaction amount is 13.6x higher than historical average, and transaction amount covers 19.8x monthly average balance, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.40).","TRANS_AMOUNT_Z_SCORE (+2.5203), BALANCE_COVERAGE_RATIO (+1.0234), HIST_BIOMETRIC_RATIO (+0.4916)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2334), HIST_BIOMETRIC_RATIO × BALANCE_COVERAGE_RATIO (+0.2008), BALANCE_COVERAGE_RATIO × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1612)","TRANS_AMOUNT: 18,840,000.00 -> 18,535,617.26 (-304,382.74)",Transfer,Outside_bank,2019-12-27,Fri,13,1,18840000.0,338235,8c2e1c2dcd92e770,Android,233.101.xx.xx (HN),M,2019-03-29,2000-02-26,0,2019-04-25,BRANCH,1,SMART_OTP,Commercial associate,18840000.0,1,18840000.0,1,18840000.0,1,18840000.0,1,19340000.0,2,19890000.0,4,953659.868888889,1383250.0,32,2.4166666666666665,1,999.0,LOGIN_FINGER,0.3953487452677336,43.0,0.0,-1.2757411228936448,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
639393,993,1,1.0,"Flagged due to: transaction amount is 23.0x higher than historical average, and transaction amount covers 57.6x monthly average balance, and transaction amount is 8.0x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+2.5920), BALANCE_COVERAGE_RATIO (+2.0615), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.9139)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2372), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.2167), BALANCE_COVERAGE_RATIO × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.2094)","TRANS_AMOUNT: 40,000,000.00 -> 12,417,221.07 (-27,582,778.93)",Payment,Credit_card_repayment,2019-09-10,Tue,14,1,40000000.0,NaN,f8568e1ffe14b89f,Android,251.71.xx.xx (HCM),M,2019-03-15,1994-12-03,0,2019-06-10,BRANCH,0,SMART_OTP,Working,40100000.0,2,40100000.0,2,40100000.0,2,40100000.0,2,40100000.0,2,45226747.0,9,693916.224,1736383.142857143,42,0.0,0,311.0,LOGIN,0.4609928751068883,141.0,0.0,-1.2768835070351365,0.0,2,0.7112214308695028,0.0,0.5595636363636364,1,0.0
639394,993,1,0.6586418747901917,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 2.00), and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.44), and sudden 7d spending volume spike relative to 30 days (ratio: 89.1%).","TRANS_HOUR (+4.0501), HIST_BIOMETRIC_RATIO (+0.6193), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.2684)","TRANS_HOUR × HIST_BIOMETRIC_RATIO (+0.5288), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (-0.2081), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.1819)",,Transfer,Outside_bank,2019-09-17,Tue,2,1,1000000.0,949025,f8568e1ffe14b89f,Android,76.138.xx.xx (HCM),M,2019-03-15,1994-12-03,0,2019-06-10,BRANCH,0,SMART_OTP,Working,1000000.0,1,1000000.0,1,1000000.0,1,1600000.0,2,41700000.0,4,46826747.0,11,693916.224,1736383.142857143,42,1.1666666666666667,1,467.0,LOGIN,0.439189159514246,148.0,0.0,-1.2768835070351365,0.0,1,0.7112214308695028,0.0,0.5595636363636364,0,0.0
639408,993,1,0.7613025903701782,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 3.00), and sudden 24h spending volume spike relative to 7 days (ratio: 100.0%), and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.35).","TRANS_HOUR (+4.0947), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.5462), HIST_BIOMETRIC_RATIO (+0.4861)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.6287), TRANS_HOUR × HIST_BIOMETRIC_RATIO (+0.4292), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1709)",,Transfer,Outside_bank,2019-12-15,Sun,3,1,1000000.0,14539,f8568e1ffe14b89f,Android,131.107.xx.xx (HCM),M,2019-03-15,1994-12-03,0,2019-06-10,BRANCH,0,SMART_OTP,Working,1000000.0,1,1000000.0,1,2400000.0,3,2400000.0,3,2400000.0,3,7177620.0,6,693916.224,1736383.142857143,42,0.3333333333333333,2,367.0,LOGIN_FACEID,0.34782607183364905,230.0,0.0,-1.2768835070351365,0.0,1,0.7112214308695028,0.0,0.5595636363636364,0,0.0
118039,1033,1,0.6729547381401062,"Flagged due to: transaction amount is 8.7x higher than historical average, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.48), and transaction amount is 5.0x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+2.3884), HIST_BIOMETRIC_RATIO (+0.5350), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.4925)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2560), HIST_BIOMETRIC_RATIO × BALANCE_COVERAGE_RATIO (+0.1516), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1510)","TRANS_AMOUNT: 10,000,000.00 -> 8,216,266.63 (-1,783,733.37)",Transfer,Outside_bank,2019-07-25,Thu,9,1,10000000.0,186257,25c4b19ed712561b,Web,178.33.xx.xx (HN),F,2019-02-20,1981-02-07,0,2019-02-20,BRANCH,1,SMART_OTP,Working,10550000.0,2,10550000.0,2,10550000.0,2,10550000.0,2,10550000.0,2,14050000.0,7,608001.1390909092,1148933.4347826086,69,14.875,1,2390.0,LOGIN_FINGER,0.48106058783861416,264.0,0.12603061643221852,-1.1316603329547126,0.0,1,0.7435586080264245,1.908287693452665e-05,0.0,0,0.0
980145,1055,1,1.0,"Flagged due to: transaction amount is 8.3x higher than historical average, and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and transaction amount covers 8.5x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+2.2904), NEW_DEVICE_FLAG (+1.7989), BALANCE_COVERAGE_RATIO (+0.4846)","NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (+0.4407), BENFORD_DEV × NEW_DEVICE_FLAG (+0.1845), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.1565)","TRANS_AMOUNT: 2,000,000.00 -> 1,065,288.54 (-934,711.46)",Topup,eWallet,2019-08-16,Fri,13,1,2000000.0,NaN,63645fe409673016,iOS,194.103.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,234295.43000000002,241206.76691729322,266,21.541666666666668,0,257.0,LOGIN,0.0,21.0,0.12533806997742247,-1.1207954554043411,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
206846,1101,1,1.0,"Flagged due to: transaction amount is 7.5x higher than historical average, and transaction amount is 12.2x higher than 30-day average transaction size, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.49).","TRANS_AMOUNT_Z_SCORE (+2.3320), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.2803), HIST_BIOMETRIC_RATIO (+0.5501)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2034), VELOCITY_RATIO_AMOUNT_24H_VS_7D × SEC_AMOUNT_COMBINED (+0.1979), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1851)","TRANS_AMOUNT: 99,000,000.00 -> 72,481,252.67 (-26,518,747.33)",Transfer,Within_bank,2019-09-03,Tue,10,1,99000000.0,595713,3a458bf525f86822,Android,111.33.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,99000000.0,1,99000000.0,1,99000000.0,1,106650000.0,2,108150000.0,3,154595000.0,19,7364031.087777778,13236356.585798817,169,1.7083333333333333,1,4106.0,LOGIN,0.4911504207455566,226.0,0.03316413390985802,-1.2861392070344557,0.0,1,0.8027156246347257,4.770719233631662e-05,0.0,0,0.0
206936,1101,1,1.0,"Flagged due to: transaction amount is 10.2x higher than historical average, and transaction amount is 12.6x higher than 30-day average transaction size, and unusual combination of high transaction amount shortly after a security credential update (combined score: 161.02).","TRANS_AMOUNT_Z_SCORE (+2.7394), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.4871), SEC_AMOUNT_COMBINED (+0.6158)","HOURS_SINCE_SEC_EVENT × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2670), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2334), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2160)","TRANS_AMOUNT: 135,340,000.00 -> 63,728,709.87 (-71,611,290.13)",Transfer,Within_bank,2019-10-28,Mon,15,2,135340000.0,85511,3a458bf525f86822,Android,28.61.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,135340000.0,1,135340000.0,1,135340000.0,1,135340000.0,1,143340000.0,2,203640000.0,19,7364031.087777778,13236356.585798817,169,3.0833333333333335,1,5431.0,LOGIN_FINGER,0.47435895915516163,312.0,0.03316413390985802,-1.2861392070344557,0.0,1,0.8027156246347257,4.770719233631662e-05,0.0,0,0.0
206992,1101,1,0.8429238200187683,"Flagged due to: transaction amount is 9.9x higher than historical average, and transaction amount is 5.1x higher than 30-day average transaction size, and transaction amount covers 17.8x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+2.7821), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.6535), BALANCE_COVERAGE_RATIO (+0.5414)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2434), HOURS_SINCE_SEC_EVENT × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2255), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2160)","TRANS_AMOUNT: 131,000,000.00 -> 109,785,035.13 (-21,214,964.87)",Transfer,Within_bank,2019-11-11,Mon,14,1,131000000.0,421650,3a458bf525f86822,Android,45.219.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,131700000.0,2,131700000.0,2,131700000.0,2,131700000.0,2,185668000.0,6,484668000.0,19,7364031.087777778,13236356.585798817,169,0.0,2,5766.0,LOGIN,0.47546010811472067,326.0,0.03316413390985802,-1.2861392070344557,0.0,2,0.8027156246347257,4.770719233631662e-05,0.0,0,0.0
206900,1101,1,0.7465179562568665,"Flagged due to: transaction amount is 8.9x higher than historical average, and recent security credential modification (6511.0 hours ago), and transaction amount is 4.9x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+2.5716), HOURS_SINCE_SEC_EVENT (+0.5732), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.5582)","HOURS_SINCE_SEC_EVENT × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2255), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2113), VELOCITY_RATIO_AMOUNT_24H_VS_7D × SEC_AMOUNT_COMBINED (-0.1884)","TRANS_AMOUNT: 118,200,000.00 -> 104,635,884.48 (-13,564,115.52)",Transfer,Within_bank,2019-12-12,Thu,15,2,118200000.0,849837,3a458bf525f86822,Android,225.213.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,118200000.0,1,118200000.0,1,118700000.0,3,118700000.0,3,205800000.0,5,825182392.0,34,7364031.087777778,13236356.585798817,169,0.8333333333333334,2,6511.0,LOGIN_FINGER,0.47715734829549883,394.0,0.03316413390985802,-1.2861392070344557,0.0,1,0.8027156246347257,4.770719233631662e-05,0.0,0,0.0
206902,1101,1,0.9809002876281738,"Flagged due to: transaction amount is 7.4x higher than historical average, and recent security credential modification (6870.0 hours ago), and transaction amount is 4.9x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+2.3478), HOURS_SINCE_SEC_EVENT (+0.6220), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.5432)","HOURS_SINCE_SEC_EVENT × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2255), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1815), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.1790)","TRANS_AMOUNT: 97,300,000.00 -> 85,758,745.86 (-11,541,254.14)",Transfer,Within_bank,2019-12-27,Fri,14,2,97300000.0,326400,3a458bf525f86822,Android,180.16.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,97300000.0,1,97300000.0,1,97350000.0,2,98000000.0,3,104000000.0,4,500437000.0,25,7364031.087777778,13236356.585798817,169,0.875,1,6870.0,LOGIN,0.4778325005459976,406.0,0.03316413390985802,-1.2861392070344557,0.0,1,0.8027156246347257,4.770719233631662e-05,0.0,0,0.0
206876,1101,1,0.7465179562568665,"Flagged due to: transaction amount is 9.2x higher than historical average, and recent security credential modification (6967.0 hours ago), and transaction amount is 4.7x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+2.5636), HOURS_SINCE_SEC_EVENT (+0.5732), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.5499)","HOURS_SINCE_SEC_EVENT × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2255), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2172), VELOCITY_RATIO_AMOUNT_24H_VS_7D × SEC_AMOUNT_COMBINED (-0.1884)","TRANS_AMOUNT: 121,150,000.00 -> 108,266,859.53 (-12,883,140.47)",Transfer,Within_bank,2019-12-31,Tue,15,2,121150000.0,734927,3a458bf525f86822,Android,177.109.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,121150000.0,1,121150000.0,1,121150000.0,1,121150000.0,1,219236000.0,5,538696000.0,21,7364031.087777778,13236356.585798817,169,3.7916666666666665,1,6967.0,LOGIN,0.47804876882807884,410.0,0.03316413390985802,-1.2861392070344557,0.0,1,0.8027156246347257,4.770719233631662e-05,0.0,0,0.0
1164886,1121,1,1.0,"Flagged due to: unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and unusual combination of high transaction amount and long inactivity period (combined score: 48.83), and transaction amount is 3.3x higher than historical average.","NEW_DEVICE_FLAG (+1.7729), DAYS_AMOUNT_COMBINED (+0.7357), TRANS_AMOUNT_Z_SCORE (+0.5578)","NEW_DEVICE_FLAG × TRANS_AMOUNT_Z_SCORE (+0.4191), NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (+0.4133), HOURS_SINCE_SEC_EVENT × DAYS_AMOUNT_COMBINED (+0.2580)","TRANS_AMOUNT: 5,000,000.00 -> 3,459,758.76 (-1,540,241.24)",Transfer,Within_bank,2019-08-08,Thu,17,1,5000000.0,634931,939d96a2d977e85b,Android,222.17.xx.xx (HP),M,2019-07-16,1994-12-14,0,2019-07-17,BRANCH,1,SMART_OTP,Working,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,760925.486,1532105.2631578948,19,22.708333333333332,1,51.0,LOGIN_FINGER,0.33333314814825105,18.0,0.0,-1.3229935092058962,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
596302,1129,1,0.6538242101669312,"Flagged due to: transaction amount is 9.8x higher than historical average, and transaction amount is 7.4x higher than 30-day average transaction size, and unusual combination of high transaction amount shortly after a security credential update (combined score: 151.21).","TRANS_AMOUNT_Z_SCORE (+2.3266), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.1625), SEC_AMOUNT_COMBINED (+0.3793)","HOURS_SINCE_SEC_EVENT × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2313), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2206), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2144)","TRANS_AMOUNT: 50,000,000.00 -> 36,606,502.53 (-13,393,497.47)",Transfer,Within_bank,2019-12-21,Sat,10,1,50000000.0,932400,de1c7ff8fecf442a,Android,87.140.xx.xx (HN),M,2019-05-15,1985-09-05,1,2019-05-15,BRANCH,1,SMS,Working,50000000.0,1,50000000.0,1,51000000.0,2,51000000.0,2,52810000.0,4,95130995.0,14,6751559.827500001,5118926.484848484,66,0.625,2,5063.0,LOGIN,0.0,120.0,0.09307547650272915,-1.1271101421002458,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
561746,1149,1,0.5772606134414673,"Flagged due to: transaction amount covers 123.4x monthly average balance, and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and unusual combination of high transaction amount shortly after a security credential update (combined score: 147.36).","BALANCE_COVERAGE_RATIO (+2.0542), NEW_DEVICE_FLAG (+1.9045), SEC_AMOUNT_COMBINED (+0.1652)","NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (+0.4089), NEW_DEVICE_FLAG × TRANS_AMOUNT_Z_SCORE (+0.3944), BALANCE_COVERAGE_RATIO × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.2955)","TRANS_AMOUNT: 184,100,000.00 -> 180,270,435.71 (-3,829,564.29)",Payment,Credit_card_repayment,2019-09-03,Tue,14,1,184100000.0,NaN,42a3e8fbfb08d5e2,Web,21.100.xx.xx (DN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,184100000.0,1,184100000.0,1,184100000.0,1,184100000.0,1,451800000.0,6,1514547000.0,27,1492431.96125,70275347.51773049,141,3.875,0,2305.0,LOGIN,0.0,56.0,0.043763912950767064,-0.8376228017000888,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
561841,1149,1,1.0,"Flagged due to: transaction amount covers 189.4x monthly average balance, and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and transaction amount is 4.0x higher than historical average.","BALANCE_COVERAGE_RATIO (+2.0826), NEW_DEVICE_FLAG (+1.9443), TRANS_AMOUNT_Z_SCORE (+0.7492)","NEW_DEVICE_FLAG × TRANS_AMOUNT_Z_SCORE (+0.4820), NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (+0.4103), BALANCE_COVERAGE_RATIO × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.3246)","TRANS_AMOUNT: 282,680,000.00 -> 185,862,175.48 (-96,817,824.52)",Payment,Credit_card_repayment,2019-09-03,Tue,22,2,282680000.0,NaN,9fcdd350b353d94f,iOS,51.162.xx.xx (DN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,282680000.0,1,282680000.0,1,466780000.0,2,466780000.0,2,678980000.0,6,1797227000.0,28,1492431.96125,70275347.51773049,141,0.3333333333333333,0,2313.0,LOGIN,0.0,58.0,0.043763912950767064,-0.8376228017000888,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1019690,1193,1,0.5970413684844971,"Flagged due to: transaction amount is 12.7x higher than historical average, and transaction amount covers 51.3x monthly average balance, and transaction amount is 5.2x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+2.3676), BALANCE_COVERAGE_RATIO (+1.6453), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.5139)","BALANCE_COVERAGE_RATIO × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.3370), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2410), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1938)","TRANS_AMOUNT: 420,000,000.00 -> 387,392,978.67 (-32,607,021.33)",Transfer,Outside_bank,2019-10-01,Tue,17,3,420000000.0,940909,f43e2ba5377e0f8c,Android,129.210.xx.xx (HCM),M,2019-08-06,1991-06-15,1,2019-08-06,BRANCH,1,SMART_OTP,State servant,420000000.0,1,420000000.0,1,420000000.0,1,420000000.0,1,432000000.0,4,1124348090.0,14,8188872.114,33164307.317460317,63,5.083333333333333,1,342.0,LOGIN,0.0,41.0,0.11603138968675326,-1.1999667435086945,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
1019720,1193,1,1.0,"Flagged due to: transaction amount is 9.0x higher than historical average, and transaction amount covers 36.6x monthly average balance, and transaction amount is 10.3x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+2.3477), BALANCE_COVERAGE_RATIO (+1.4607), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.3608)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2166), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1933), BALANCE_COVERAGE_RATIO × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1756)","TRANS_AMOUNT: 300,000,000.00 -> 232,586,002.35 (-67,413,997.65)",Transfer,Outside_bank,2019-12-09,Mon,10,1,300000000.0,789020,f43e2ba5377e0f8c,Android,103.6.xx.xx (HCM),M,2019-08-06,1991-06-15,1,2019-08-06,BRANCH,1,SMART_OTP,State servant,300000000.0,1,302800000.0,2,302800000.0,2,302800000.0,2,323480000.0,5,496865000.0,17,8188872.114,33164307.317460317,63,0.08333333333333333,2,1991.0,LOGIN,0.0,103.0,0.11603138968675326,-1.1999667435086945,0.0,2,0.7112214308695028,0.0,0.0,0,0.0
1405606,1212,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 67.37), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and long inactivity period (102.9 days since last transaction).","DAYS_AMOUNT_COMBINED (+2.6201), NEW_DEVICE_FLAG (+1.8198), DAYS_SINCE_LAST_TRANS (+1.2526)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.4529), DAYS_SINCE_LAST_TRANS × NEW_DEVICE_FLAG (+0.3272), TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.2371)","TRANS_AMOUNT: 2,000,000.00 -> 18,402.10 (-1,981,597.90)",Transfer,Outside_bank,2019-08-03,Sat,21,1,2000000.0,890971,a35950734e6ced8a,iOS,2.170.xx.xx (DN),M,2019-04-23,1974-07-10,0,2019-04-23,BRANCH,1,SMS,Commercial associate,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,1088404.4542857143,866666.6666666666,3,102.875,1,1783.0,LOGIN_FINGER,0.4285712244898931,21.0,0.0,-1.1130249627770905,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1284830,1213,1,0.6540891528129578,"Flagged due to: unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and improbable sequential activity transition pattern (score: -2.091), and transaction amount covers 19.3x monthly average balance.","NEW_DEVICE_FLAG (+1.7713), ACTIVITY_SEQ_RARITY (+0.9984), BALANCE_COVERAGE_RATIO (+0.6641)","NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (+0.4166), ACTIVITY_SEQ_RARITY × NEW_DEVICE_FLAG (+0.3046), TRANS_HOUR × NEW_DEVICE_FLAG (+0.1665)","TRANS_AMOUNT: 6,500,000.00 -> 6,379,995.82 (-120,004.18)",Transfer,Outside_bank,2019-11-01,Fri,8,1,6500000.0,976453,7a3d9c13017b5f24,iOS,71.48.xx.xx (HN),F,2019-10-29,1996-11-23,0,2019-10-29,BRANCH,1,SMART_OTP,Working,6500000.0,1,6500000.0,1,6500000.0,1,6500000.0,1,6500000.0,1,6500000.0,1,336622.03500000003,6380000.0,2,3.3333333333333335,1,62.0,LOGIN,0.0,2.0,0.0,-2.0911840877819823,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
